Name;Type;Literature;Genes;;
hsa-miR-631;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000174574,ENSG00000213465,ENSG00000159388,ENSG00000100307,ENSG00000169242,ENSG00000117525,ENSG00000120709,ENSG00000197451,ENSG00000170852,ENSG00000137807,ENSG00000183762,ENSG00000197063,ENSG00000116871,ENSG00000168906,ENSG00000123066,ENSG00000106459,ENSG00000112941,ENSG00000076201,ENSG00000103769,ENSG00000068028,ENSG00000163933,ENSG00000126821,ENSG00000157933,ENSG00000102100,ENSG00000136738,ENSG00000161558,ENSG00000240849,ENSG00000140391,ENSG00000104343,ENSG00000204160,ENSG00000170265,ENSG00000173275;;
hsa-miR-500;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000135334,ENSG00000171681,ENSG00000119866,ENSG00000101084,ENSG00000182985,ENSG00000116489,ENSG00000118412,ENSG00000108588,ENSG00000112237,ENSG00000135535,ENSG00000105810,ENSG00000113300,ENSG00000137504,ENSG00000144579,ENSG00000244274,ENSG00000164741,ENSG00000107581,ENSG00000114867,ENSG00000001561,ENSG00000166797,ENSG00000054598,ENSG00000116717,ENSG00000163349,ENSG00000112972,ENSG00000122566,ENSG00000152795,ENSG00000086758,ENSG00000140443,ENSG00000071243,ENSG00000120733,ENSG00000118922,ENSG00000111615,ENSG00000104341,ENSG00000161813,ENSG00000104660,ENSG00000148943,ENSG00000047849,ENSG00000152601,ENSG00000124641,ENSG00000154305,ENSG00000198160,ENSG00000155545,ENSG00000199180,ENSG00000101928,ENSG00000065911,ENSG00000053770,ENSG00000171208,ENSG00000116044,ENSG00000256872,ENSG00000141279,ENSG00000151623,ENSG00000090621,ENSG00000203880,ENSG00000168495,ENSG00000198729,ENSG00000154845,ENSG00000110851,ENSG00000163636,ENSG00000112245,ENSG00000149177,ENSG00000119396,ENSG00000109756,ENSG00000173166,ENSG00000089682,ENSG00000153561,ENSG00000187147,ENSG00000115310,ENSG00000197747,ENSG00000110075,ENSG00000119042,ENSG00000136021,ENSG00000085415,ENSG00000142864,ENSG00000168137,ENSG00000136450,ENSG00000161547,ENSG00000108061,ENSG00000105738,ENSG00000155380,ENSG00000106688,ENSG00000134294,ENSG00000119953,ENSG00000110025,ENSG00000124766,ENSG00000065526,ENSG00000179119,ENSG00000160408,ENSG00000113387,ENSG00000135801,ENSG00000151090,ENSG00000106829,ENSG00000100926,ENSG00000086598,ENSG00000152558,ENSG00000106477,ENSG00000119048,ENSG00000085449,ENSG00000114251,ENSG00000146457,ENSG00000101966,ENSG00000185728,ENSG00000160062,ENSG00000140948,ENSG00000056097,ENSG00000179456;;
hsa-miR-614;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000117020,ENSG00000128595,ENSG00000143924,ENSG00000166135,ENSG00000155090,ENSG00000254726,ENSG00000143867,ENSG00000197121,ENSG00000126003,ENSG00000104969,ENSG00000163877,ENSG00000055208,ENSG00000104343;;
hsa-miR-490-5p;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000137124,ENSG00000157500,ENSG00000165997,ENSG00000128989,ENSG00000011114,ENSG00000160014,ENSG00000127022,ENSG00000155508,ENSG00000137504,ENSG00000178662,ENSG00000161326,ENSG00000135720,ENSG00000074800,ENSG00000116106,ENSG00000183508,ENSG00000005812,ENSG00000006459,ENSG00000115548,ENSG00000111716,ENSG00000166484,ENSG00000118242,ENSG00000108256,ENSG00000168495,ENSG00000121644,ENSG00000108946,ENSG00000111540,ENSG00000123091,ENSG00000145284,ENSG00000126821,ENSG00000137203,ENSG00000134375,ENSG00000139644,ENSG00000152558,ENSG00000120889,ENSG00000104412,ENSG00000152818,ENSG00000178252,ENSG00000116729,ENSG00000168813,ENSG00000122482,ENSG00000198146;;
hsa-miR-9;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000137124,ENSG00000166025,ENSG00000154945,ENSG00000138660,ENSG00000062725,ENSG00000049618,ENSG00000241685,ENSG00000171681,ENSG00000076108,ENSG00000107949,ENSG00000119866,ENSG00000122870,ENSG00000171634,ENSG00000180592,ENSG00000150776,ENSG00000110696,ENSG00000162817,ENSG00000055070,ENSG00000143443,ENSG00000117616,ENSG00000082213,ENSG00000181904,ENSG00000164463,ENSG00000196821,ENSG00000106609,ENSG00000106771,ENSG00000157693,ENSG00000128595,ENSG00000183049,ENSG00000171735,ENSG00000118412,ENSG00000105971,ENSG00000078699,ENSG00000183741,ENSG00000113328,ENSG00000108100,ENSG00000105810,ENSG00000131873,ENSG00000122966,ENSG00000157224,ENSG00000143771,ENSG00000158270,ENSG00000133275,ENSG00000244274,ENSG00000198876,ENSG00000164465,ENSG00000162290,ENSG00000100697,ENSG00000135392,ENSG00000123992,ENSG00000074603,ENSG00000120129,ENSG00000157540,ENSG00000144597,ENSG00000118402,ENSG00000164778,ENSG00000135333,ENSG00000158234,ENSG00000120709,ENSG00000137273,ENSG00000065970,ENSG00000114861,ENSG00000137166,ENSG00000166225,ENSG00000163430,ENSG00000174951,ENSG00000163820,ENSG00000145907,ENSG00000115339,ENSG00000077585,ENSG00000068400,ENSG00000151233,ENSG00000114315,ENSG00000156875,ENSG00000163349,ENSG00000196747,ENSG00000196176,ENSG00000206053,ENSG00000122566,ENSG00000116237,ENSG00000172201,ENSG00000140443,ENSG00000162434,ENSG00000153814,ENSG00000123700,ENSG00000110906,ENSG00000178695,ENSG00000120733,ENSG00000126775,ENSG00000134444,ENSG00000136826,ENSG00000178502,ENSG00000198642,ENSG00000102753,ENSG00000155506,ENSG00000143418,ENSG00000111716,ENSG00000168924,ENSG00000183722,ENSG00000050405,ENSG00000187772,ENSG00000148943,ENSG00000139263,ENSG00000157193,ENSG00000102158,ENSG00000095015,ENSG00000198909,ENSG00000155130,ENSG00000152601,ENSG00000140406,ENSG00000198160,ENSG00000114978,ENSG00000179010,ENSG00000105887,ENSG00000197879,ENSG00000111912,ENSG00000089818,ENSG00000162599,ENSG00000103202,ENSG00000132341,ENSG00000141101,ENSG00000213281,ENSG00000241058,ENSG00000069275,ENSG00000147162,ENSG00000119547,ENSG00000169914,ENSG00000170248,ENSG00000110435,ENSG00000143870,ENSG00000101856,ENSG00000164040,ENSG00000116273,ENSG00000141682,ENSG00000240694,ENSG00000058272,ENSG00000198729,ENSG00000166450,ENSG00000188647,ENSG00000011304,ENSG00000119396,ENSG00000109113,ENSG00000164754,ENSG00000068028,ENSG00000161847,ENSG00000139746,ENSG00000072042,ENSG00000168476,ENSG00000153561,ENSG00000123091,ENSG00000146083,ENSG00000141425,ENSG00000211456,ENSG00000167565,ENSG00000163935,ENSG00000100650,ENSG00000198478,ENSG00000130147,ENSG00000169375,ENSG00000126903,ENSG00000105281,ENSG00000134294,ENSG00000108604,ENSG00000073584,ENSG00000133104,ENSG00000198911,ENSG00000096063,ENSG00000184005,ENSG00000211455,ENSG00000117632,ENSG00000151923,ENSG00000077147,ENSG00000110108,ENSG00000253304,ENSG00000112697,ENSG00000120802,ENSG00000049249,ENSG00000105576,ENSG00000090905,ENSG00000136527,ENSG00000116747,ENSG00000196428,ENSG00000130338,ENSG00000160201,ENSG00000072401,ENSG00000159202,ENSG00000138768,ENSG00000162607,ENSG00000144560,ENSG00000196715,ENSG00000119541,ENSG00000158195,ENSG00000164091,ENSG00000100219,ENSG00000205189,ENSG00000100403,ENSG00000188706,ENSG00000091656,ENSG00000186660,ENSG00000173276,ENSG00000179195;;
hsa-miR-323-3p;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000143149,ENSG00000142192,ENSG00000157500,ENSG00000164144,ENSG00000054267,ENSG00000165997,ENSG00000128989,ENSG00000124788,ENSG00000166619,ENSG00000136122,ENSG00000155330,ENSG00000094975,ENSG00000162971,ENSG00000106144,ENSG00000159873,ENSG00000118971,ENSG00000176749,ENSG00000111276,ENSG00000168564,ENSG00000163320,ENSG00000107864,ENSG00000113742,ENSG00000099942,ENSG00000165732,ENSG00000157851,ENSG00000112242,ENSG00000129173,ENSG00000108001,ENSG00000134109,ENSG00000173812,ENSG00000092847,ENSG00000110321,ENST00000335534,ENSG00000138018,ENSG00000082269,ENSG00000151553,ENSG00000138081,ENSG00000072803,ENSG00000169018,ENSG00000217128,ENSG00000138757,ENSG00000143614,ENSG00000089154,ENSG00000005955,ENSG00000165678,ENSG00000138604,ENSG00000127955,ENSG00000142751,ENSG00000163349,ENSG00000037965,ENSG00000127483,ENSG00000096433,ENSG00000163376,ENSG00000172059,ENSG00000138709,ENSG00000143815,ENSG00000172954,ENSG00000147650,ENSG00000101367,ENSG00000145495,ENSG00000180398,ENSG00000116604,ENSG00000198408,ENSG00000155545,ENSG00000169446,ENSG00000188786,ENSG00000007944,ENSG00000136504,ENSG00000102908,ENSG00000120837,ENSG00000138593,ENSG00000141698,ENSG00000108256,ENSG00000169914,ENSG00000197111,ENSG00000164040,ENSG00000118482,ENSG00000006576,ENSG00000065243,ENSG00000052126,ENSG00000135213,ENSG00000186298,ENSG00000108946,ENSG00000171867,ENSG00000117569,ENSG00000134644,ENSG00000119396,ENSG00000010017,ENSG00000127314,ENSG00000123728,ENSG00000122257,ENSG00000009413,ENSG00000142676,ENSG00000182568,ENSG00000047634,ENSG00000101310,ENSG00000179833,ENSG00000136450,ENSG00000132424,ENSG00000108061,ENSG00000148339,ENSG00000134294,ENSG00000101665,ENSG00000119953,ENSG00000198742,ENSG00000136158,ENSG00000173757,ENSG00000112837,ENSG00000135457,ENSG00000177426,ENSG00000100234,ENSG00000077147,ENSG00000143183,ENSG00000112697,ENSG00000120802,ENSG00000090905,ENSG00000112742,ENSG00000048028,ENSG00000106346,ENSG00000124486,ENSG00000009844,ENSG00000132471,ENSG00000162923,ENSG00000166483,ENSG00000163872,ENSG00000181472,ENSG00000177485,ENSG00000140836,ENSG00000186660,ENSG00000043355,ENSG00000139800,ENSG00000243943,ENSG00000048405,ENSG00000019995;;
hsa-miR-362-3p;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000149925,ENSG00000150347,ENSG00000165997,ENSG00000124788,ENSG00000104081,ENSG00000164970,ENSG00000182985,ENSG00000170779,ENSG00000113300,ENSG00000111652,ENSG00000167193,ENSG00000127334,ENSG00000114867,ENSG00000159023,ENSG00000117419,ENSG00000012232,ENSG00000127688,ENSG00000146830,ENSG00000124767,ENSG00000163349,ENSG00000170852,ENSG00000129250,ENSG00000001631,ENSG00000131914,ENSG00000188786,ENSG00000065911,ENSG00000125912,ENSG00000128609,ENSG00000171208,ENSG00000144802,ENSG00000171786,ENSG00000121274,ENSG00000137193,ENSG00000126003,ENSG00000173281,ENSG00000108671,ENSG00000131467,ENSG00000146676,ENSG00000174136,ENSG00000188529,ENSG00000116350,ENSG00000196950,ENSG00000065526,ENSG00000151090,ENSG00000139644,ENSG00000112697,ENSG00000100354,ENSG00000132478,ENSG00000119541,ENSG00000156599,ENSG00000139800,ENSG00000130856,ENSG00000179456;;
hsa-miR-329;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000149925,ENSG00000150347,ENSG00000122644,ENSG00000165997,ENSG00000124788,ENSG00000166619,ENSG00000104081,ENSG00000185928,ENSG00000113583,ENSG00000164970,ENSG00000182985,ENSG00000170779,ENSG00000127334,ENSG00000114867,ENSG00000159023,ENSG00000117419,ENSG00000012232,ENSG00000176165,ENSG00000127688,ENSG00000165219,ENSG00000146830,ENSG00000163349,ENSG00000170852,ENSG00000129250,ENSG00000001631,ENSG00000131914,ENSG00000125912,ENSG00000128609,ENSG00000171208,ENSG00000171786,ENSG00000121274,ENSG00000173281,ENSG00000131467,ENSG00000174136,ENSG00000188529,ENSG00000116350,ENSG00000196950,ENSG00000008294,ENSG00000065526,ENSG00000133247,ENSG00000118707,ENSG00000151090,ENSG00000139644,ENSG00000112697,ENSG00000100354,ENSG00000132478,ENSG00000119541,ENSG00000085449,ENSG00000156599,ENSG00000179456;;
hsa-miR-499-3p;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000149925,ENSG00000157500,ENSG00000143761,ENSG00000165997,ENSG00000143862,ENSG00000143153,ENSG00000154723,ENSG00000166619,ENSG00000110888,ENSG00000118412,ENSG00000185298,ENSG00000082258,ENSG00000176749,ENSG00000130779,ENSG00000137449,ENSG00000113742,ENSG00000183283,ENSG00000130826,ENSG00000129173,ENSG00000074266,ENSG00000110321,ENSG00000118402,ENSG00000116903,ENSG00000092820,ENSG00000155744,ENSG00000141699,ENSG00000054965,ENSG00000153310,ENSG00000022267,ENSG00000198815,ENSG00000150907,ENSG00000142751,ENSG00000132475,ENSG00000169813,ENSG00000108506,ENSG00000104660,ENSG00000178573,ENSG00000145495,ENSG00000167842,ENSG00000121579,ENSG00000116044,ENSG00000174738,ENSG00000077264,ENSG00000115762,ENSG00000196504,ENSG00000131467,ENSG00000112245,ENSG00000123728,ENSG00000139687,ENSG00000117016,ENSG00000121481,ENSG00000145391,ENSG00000115524,ENSG00000132424,ENSG00000115875,ENSG00000198689,ENSG00000072501,ENSG00000119953,ENSG00000163714,ENSG00000187079,ENSG00000135457,ENSG00000151090,ENSG00000139644,ENSG00000117289,ENSG00000188021,ENSG00000127337,ENSG00000136758,ENSG00000149658,ENSG00000043355,ENSG00000166526;;
hsa-miR-412;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000091542,ENSG00000124788,ENSG00000198563,ENSG00000141867,ENSG00000156030,ENSG00000196821,ENSG00000204387,ENSG00000147144,ENSG00000155111,ENSG00000105810,ENSG00000128965,ENSG00000126267,ENSG00000062485,ENSG00000009307,ENSG00000158796,ENSG00000105204,ENSG00000132507,ENSG00000112773,ENSG00000129514,ENSG00000163251,ENSG00000114450,ENSG00000163349,ENSG00000101350,ENSG00000162889,ENSG00000111554,ENSG00000199180,ENSG00000099875,ENSG00000156239,ENSG00000147862,ENSG00000165494,ENSG00000197461,ENSG00000242265,ENSG00000126003,ENSG00000186298,ENSG00000206418,ENSG00000035928,ENSG00000153561,ENSG00000152193,ENSG00000142230,ENSG00000103042,ENSG00000112305,ENSG00000116698,ENSG00000160408,ENSG00000152291,ENSG00000142784,ENSG00000140836;;
hsa-miR-324-3p;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000091542,ENSG00000170540,ENSG00000163399,ENSG00000124788,ENSG00000204842,ENSG00000112309,ENSG00000204256,ENSG00000155542,ENSG00000048740,ENSG00000138180,ENSG00000166165,ENSG00000105204,ENSG00000144597,ENSG00000169242,ENSG00000012660,ENSG00000074800,ENSG00000054965,ENSG00000182263,ENSG00000253276,ENSG00000138757,ENSG00000165678,ENSG00000146830,ENSG00000108262,ENSG00000130309,ENSG00000105856,ENSG00000188290,ENSG00000105323,ENSG00000116679,ENSG00000110906,ENSG00000105438,ENSG00000131149,ENSG00000101350,ENSG00000025800,ENSG00000188636,ENSG00000104660,ENSG00000146963,ENSG00000166987,ENSG00000155545,ENSG00000215417,ENSG00000007944,ENSG00000184162,ENSG00000125841,ENSG00000110048,ENSG00000100836,ENSG00000172943,ENSG00000128059,ENSG00000125503,ENSG00000107758,ENSG00000099341,ENSG00000108774,ENSG00000086589,ENSG00000164327,ENSG00000170633,ENSG00000117748,ENSG00000141425,ENSG00000111707,ENSG00000055208,ENSG00000165782,ENSG00000090905,ENSG00000130204,ENSG00000100219,ENSG00000083896,ENSG00000174282,ENSG00000114853;;
hsa-miR-193b;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000091542,ENSG00000054267,ENSG00000076108,ENSG00000185658,ENSG00000159388,ENSG00000161671,ENSG00000171735,ENSG00000135387,ENSG00000112237,ENSG00000118971,ENSG00000143126,ENSG00000250479,ENSG00000168802,ENSG00000009307,ENSG00000136485,ENSG00000128590,ENSG00000157540,ENSG00000127334,ENSG00000066044,ENSG00000164778,ENST00000289577,ENSG00000119906,ENSG00000151702,ENSG00000085382,ENSG00000169635,ENSG00000071794,ENSG00000128714,ENSG00000071243,ENSG00000168395,ENSG00000119682,ENSG00000133703,ENSG00000005893,ENSG00000154359,ENSG00000136802,ENSG00000169641,ENSG00000175130,ENSG00000103495,ENSG00000110917,ENSG00000173848,ENSG00000082641,ENSG00000001167,ENSG00000186416,ENSG00000138593,ENSG00000180530,ENSG00000167005,ENSG00000108256,ENSG00000123353,ENSG00000175087,ENSG00000043143,ENSG00000156531,ENSG00000134222,ENSG00000144566,ENSG00000124226,ENSG00000089157,ENSG00000105711,ENSG00000162430,ENSG00000161547,ENSG00000196470,ENSG00000100625,ENSG00000100028,ENSG00000117632,ENSG00000196628,ENSG00000126062,ENSG00000112697,ENSG00000198900,ENSG00000071575,ENSG00000101255,ENSG00000130725,ENSG00000164924,ENSG00000166860,ENSG00000186187;;
hsa-miR-487a;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000123505,ENSG00000095139,ENSG00000054267,ENSG00000116539,ENSG00000104221,ENSG00000101189,ENSG00000106771,ENSG00000122786,ENSG00000135387,ENSG00000110092,ENSG00000082258,ENSG00000135837,ENSG00000124795,ENSG00000157540,ENSG00000107105,ENSG00000198018,ENSG00000139163,ENSG00000197601,ENSG00000178974,ENSG00000180447,ENSG00000159086,ENSG00000132475,ENSG00000102753,ENSG00000055609,ENSG00000197965,ENSG00000150712,ENSG00000105887,ENSG00000128641,ENSG00000134250,ENSG00000197724,ENSG00000186298,ENSG00000132356,ENSG00000196504,ENSG00000110801,ENSG00000111540,ENSG00000153561,ENSG00000145860,ENSG00000187147,ENSG00000137075,ENSG00000136450,ENSG00000116754,ENSG00000125398,ENSG00000198252,ENSG00000116030,ENSG00000064313,ENSG00000151923,ENSG00000143183,ENSG00000071575,ENSG00000140391,ENSG00000185728,ENSG00000139800,ENSG00000162702;;
hsa-miR-219-2-3p;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000123505,ENSG00000122644,ENSG00000170540,ENSG00000151693,ENSG00000185344,ENSG00000143882,ENSG00000155096,ENSG00000185658,ENSG00000132640,ENSG00000145741,ENSG00000154473,ENSG00000104267,ENSG00000122786,ENSG00000183049,ENSG00000135387,ENSG00000112237,ENSG00000170779,ENSG00000105810,ENSG00000113300,ENSG00000174151,ENSG00000137992,ENSG00000153904,ENSG00000100201,ENSG00000101191,ENSG00000104093,ENSG00000116675,ENSG00000157540,ENSG00000164778,ENSG00000154380,ENSG00000152102,ENSG00000119812,ENSG00000179943,ENSG00000107164,ENSG00000145907,ENSG00000138757,ENSG00000047932,ENSG00000092978,ENSG00000077585,ENSG00000116032,ENSG00000100644,ENSG00000080824,ENSG00000140443,ENSG00000153814,ENSG00000153885,ENSG00000138688,ENSG00000158941,ENSG00000137807,ENSG00000143418,ENSG00000196233,ENSG00000170860,ENSG00000198408,ENSG00000155545,ENSG00000139180,ENSG00000112664,ENSG00000108256,ENSG00000119547,ENSG00000164164,ENSG00000120727,ENSG00000112419,ENSG00000006576,ENSG00000100614,ENSG00000146676,ENSG00000175582,ENSG00000143622,ENSG00000116514,ENSG00000152193,ENSG00000133318,ENSG00000169439,ENSG00000111897,ENSG00000161547,ENSG00000108061,ENSG00000140199,ENSG00000134294,ENSG00000100796,ENSG00000124766,ENSG00000123352,ENSG00000186767,ENSG00000176422,ENSG00000124783,ENSG00000151923,ENSG00000086598,ENSG00000166881,ENSG00000104412,ENSG00000119048,ENSG00000131508,ENSG00000170142,ENSG00000122042,ENSG00000168246,ENSG00000148429,ENSG00000180667,ENSG00000108953,ENSG00000100811,ENSG00000140836,ENSG00000171940,ENSG00000120963,ENSG00000172687;;
hsa-miR-302b*;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000123505,ENSG00000106367,ENSG00000168374,ENSG00000174437,ENSG00000147416,ENSG00000132640,ENSG00000181904,ENSG00000181751,ENSG00000158966,ENSG00000067955,ENSG00000113328,ENSG00000105810,ENSG00000012660,ENSG00000067208,ENSG00000102081,ENSG00000170802,ENSG00000127554,ENSG00000106004,ENSG00000114030,ENSG00000102753,ENSG00000172954,ENSG00000257103,ENSG00000015479,ENSG00000152601,ENSG00000183496,ENSG00000090266,ENSG00000099250,ENSG00000163113,ENSG00000169860,ENSG00000114209,ENSG00000055917,ENSG00000146676,ENSG00000111540,ENSG00000161847,ENSG00000150459,ENSG00000127511,ENSG00000096717,ENSG00000112394,ENSG00000105281,ENSG00000103257,ENSG00000124766,ENSG00000144867,ENSG00000141232,ENSG00000104447,ENSG00000156298,ENSG00000128791,ENSG00000119048,ENSG00000169764,ENSG00000119541,ENSG00000171940,ENSG00000198824;;
hsa-miR-650;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000144233,ENSG00000169604,ENSG00000141522,ENSG00000110987,ENSG00000106635,ENSG00000057757,ENSG00000118412,ENSG00000094916,ENSG00000155111,ENSG00000099942,ENSG00000169826,ENSG00000198561,ENSG00000110367,ENSG00000109606,ENSG00000187840,ENSG00000212747,ENSG00000144369,ENSG00000072803,ENSG00000023909,ENSG00000146830,ENSG00000186566,ENSG00000096746,ENSG00000105323,ENSG00000153936,ENSG00000140443,ENSG00000173120,ENSG00000130294,ENSG00000143418,ENSG00000007392,ENSG00000038274,ENSG00000176624,ENSG00000105663,ENSG00000108389,ENSG00000084676,ENSG00000147862,ENSG00000119547,ENSG00000158615,ENSG00000119414,ENSG00000185129,ENSG00000174903,ENSG00000109113,ENSG00000111540,ENSG00000136238,ENSG00000173166,ENSG00000244462,ENSG00000239306,ENSG00000181827,ENSG00000137075,ENSG00000171490,ENSG00000119042,ENSG00000099194,ENSG00000130766,ENSG00000136450,ENSG00000153006,ENSG00000155380,ENSG00000108604,ENSG00000139644,ENSG00000118503,ENSG00000138741,ENSG00000102178,ENSG00000131475,ENSG00000139800;;
hsa-miR-708;miRNA target starBase;http://www.ncbi.nlm.nih.gov/pubmed/21037263;ENSG00000144233,ENSG00000011426,ENSG00000143401,ENSG00000185009,ENSG00000149182,ENSG00000158850,ENSG00000095739,ENSG00000179941,ENSG00000123395,ENSG00000120685,ENSG00000157693,ENSG00000171302,ENSG00000067955,ENSG00000108091,ENSG00000155111,ENSG00000117724,ENSG00000136108,ENSG00000103540,ENSG00000113758,ENSG00000157540,ENSG00000184349,ENSG00000092847,ENSG00000164778,ENSG00000154380,ENSG00000120705,ENSG00000187866,ENSG00000198815,ENSG00000136935,ENSG00000164104,ENSG00000152795,ENSG00000123411,ENSG00000196497,ENSG00000153885,ENSG00000111716,ENSG00000257103,ENSG00000124466,ENSG00000103495,ENSG00000147324,ENSG00000143314,ENSG00000174579,ENSG00000083168,ENSG00000102921,ENSG00000116044,ENSG00000021645,ENSG00000108256,ENSG00000163113,ENSG00000242265,ENSG00000156531,ENSG00000162878,ENSG00000166689,ENSG00000115762,ENSG00000148229,ENSG00000119414,ENSG00000143294,ENSG00000165672,ENSG00000180228,ENSG00000100461,ENSG00000115310,ENSG00000052802,ENSG00000085415,ENSG00000112081,ENSG00000072501,ENSG00000116698,ENSG00000100028,ENSG00000104497,ENSG00000144228,ENSG00000144867,ENSG00000149136,ENSG00000113739,ENSG00000163482,ENSG00000101109,ENSG00000028839,ENSG00000126768,ENSG00000127863,ENSG00000168246,ENSG00000128245,ENSG00000146007;;
